,latitude,longitude,station_name,climate_id,datetime,temp,feature_id,map
540,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 07:00,16.1,0e31fef3d05311d892e2080020a0f4c9,030M11
541,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 07:00,16.1,582aeb6dc6ce11d892e2080020a0f4c9,030M04
542,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 08:00,17.8,0e31fef3d05311d892e2080020a0f4c9,030M11
543,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 08:00,17.8,582aeb6dc6ce11d892e2080020a0f4c9,030M04
544,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 09:00,19.6,0e31fef3d05311d892e2080020a0f4c9,030M11
545,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 09:00,19.6,582aeb6dc6ce11d892e2080020a0f4c9,030M04
546,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 10:00,20.8,0e31fef3d05311d892e2080020a0f4c9,030M11
547,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 10:00,20.8,582aeb6dc6ce11d892e2080020a0f4c9,030M04
548,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 11:00,21.0,0e31fef3d05311d892e2080020a0f4c9,030M11
549,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 11:00,21.0,582aeb6dc6ce11d892e2080020a0f4c9,030M04
550,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 12:00,22.9,0e31fef3d05311d892e2080020a0f4c9,030M11
551,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 12:00,22.9,582aeb6dc6ce11d892e2080020a0f4c9,030M04
552,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 13:00,23.6,0e31fef3d05311d892e2080020a0f4c9,030M11
553,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 13:00,23.6,582aeb6dc6ce11d892e2080020a0f4c9,030M04
554,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 14:00,24.1,0e31fef3d05311d892e2080020a0f4c9,030M11
555,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 14:00,24.1,582aeb6dc6ce11d892e2080020a0f4c9,030M04
556,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 15:00,23.6,0e31fef3d05311d892e2080020a0f4c9,030M11
557,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 15:00,23.6,582aeb6dc6ce11d892e2080020a0f4c9,030M04
558,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 16:00,22.3,0e31fef3d05311d892e2080020a0f4c9,030M11
559,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 16:00,22.3,582aeb6dc6ce11d892e2080020a0f4c9,030M04
560,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 17:00,22.5,0e31fef3d05311d892e2080020a0f4c9,030M11
561,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 17:00,22.5,582aeb6dc6ce11d892e2080020a0f4c9,030M04
562,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 18:00,22.2,0e31fef3d05311d892e2080020a0f4c9,030M11
563,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 18:00,22.2,582aeb6dc6ce11d892e2080020a0f4c9,030M04
564,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 19:00,21.2,0e31fef3d05311d892e2080020a0f4c9,030M11
565,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 19:00,21.2,582aeb6dc6ce11d892e2080020a0f4c9,030M04
566,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 20:00,19.6,0e31fef3d05311d892e2080020a0f4c9,030M11
567,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 20:00,19.6,582aeb6dc6ce11d892e2080020a0f4c9,030M04
568,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 21:00,19.3,0e31fef3d05311d892e2080020a0f4c9,030M11
569,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 21:00,19.3,582aeb6dc6ce11d892e2080020a0f4c9,030M04
570,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 22:00,18.8,0e31fef3d05311d892e2080020a0f4c9,030M11
571,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 22:00,18.8,582aeb6dc6ce11d892e2080020a0f4c9,030M04
572,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 23:00,17.8,0e31fef3d05311d892e2080020a0f4c9,030M11
573,43.0,-80.0,TORONTO CITY,6158355,2024-09-12 23:00,17.8,582aeb6dc6ce11d892e2080020a0f4c9,030M04
574,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 00:00,17.6,0e31fef3d05311d892e2080020a0f4c9,030M11
575,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 00:00,17.6,582aeb6dc6ce11d892e2080020a0f4c9,030M04
576,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 01:00,17.8,0e31fef3d05311d892e2080020a0f4c9,030M11
577,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 01:00,17.8,582aeb6dc6ce11d892e2080020a0f4c9,030M04
578,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 02:00,17.2,0e31fef3d05311d892e2080020a0f4c9,030M11
579,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 02:00,17.2,582aeb6dc6ce11d892e2080020a0f4c9,030M04
580,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 03:00,16.7,0e31fef3d05311d892e2080020a0f4c9,030M11
581,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 03:00,16.7,582aeb6dc6ce11d892e2080020a0f4c9,030M04
582,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 04:00,16.9,0e31fef3d05311d892e2080020a0f4c9,030M11
583,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 04:00,16.9,582aeb6dc6ce11d892e2080020a0f4c9,030M04
584,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 05:00,16.4,0e31fef3d05311d892e2080020a0f4c9,030M11
585,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 05:00,16.4,582aeb6dc6ce11d892e2080020a0f4c9,030M04
586,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 06:00,16.1,0e31fef3d05311d892e2080020a0f4c9,030M11
587,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 06:00,16.1,582aeb6dc6ce11d892e2080020a0f4c9,030M04
588,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 07:00,16.6,0e31fef3d05311d892e2080020a0f4c9,030M11
589,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 07:00,16.6,582aeb6dc6ce11d892e2080020a0f4c9,030M04
590,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 08:00,19.0,0e31fef3d05311d892e2080020a0f4c9,030M11
591,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 08:00,19.0,582aeb6dc6ce11d892e2080020a0f4c9,030M04
592,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 09:00,20.6,0e31fef3d05311d892e2080020a0f4c9,030M11
593,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 09:00,20.6,582aeb6dc6ce11d892e2080020a0f4c9,030M04
594,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 10:00,22.4,0e31fef3d05311d892e2080020a0f4c9,030M11
595,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 10:00,22.4,582aeb6dc6ce11d892e2080020a0f4c9,030M04
596,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 11:00,24.3,0e31fef3d05311d892e2080020a0f4c9,030M11
597,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 11:00,24.3,582aeb6dc6ce11d892e2080020a0f4c9,030M04
598,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 12:00,23.7,0e31fef3d05311d892e2080020a0f4c9,030M11
599,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 12:00,23.7,582aeb6dc6ce11d892e2080020a0f4c9,030M04
600,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 13:00,24.1,0e31fef3d05311d892e2080020a0f4c9,030M11
601,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 13:00,24.1,582aeb6dc6ce11d892e2080020a0f4c9,030M04
602,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 14:00,23.9,0e31fef3d05311d892e2080020a0f4c9,030M11
603,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 14:00,23.9,582aeb6dc6ce11d892e2080020a0f4c9,030M04
604,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 15:00,24.2,0e31fef3d05311d892e2080020a0f4c9,030M11
605,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 15:00,24.2,582aeb6dc6ce11d892e2080020a0f4c9,030M04
606,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 16:00,23.4,0e31fef3d05311d892e2080020a0f4c9,030M11
607,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 16:00,23.4,582aeb6dc6ce11d892e2080020a0f4c9,030M04
608,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 17:00,23.4,0e31fef3d05311d892e2080020a0f4c9,030M11
609,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 17:00,23.4,582aeb6dc6ce11d892e2080020a0f4c9,030M04
610,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 18:00,22.1,0e31fef3d05311d892e2080020a0f4c9,030M11
611,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 18:00,22.1,582aeb6dc6ce11d892e2080020a0f4c9,030M04
612,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 19:00,21.7,0e31fef3d05311d892e2080020a0f4c9,030M11
613,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 19:00,21.7,582aeb6dc6ce11d892e2080020a0f4c9,030M04
614,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 20:00,21.4,0e31fef3d05311d892e2080020a0f4c9,030M11
615,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 20:00,21.4,582aeb6dc6ce11d892e2080020a0f4c9,030M04
616,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 21:00,20.2,0e31fef3d05311d892e2080020a0f4c9,030M11
617,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 21:00,20.2,582aeb6dc6ce11d892e2080020a0f4c9,030M04
618,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 22:00,19.7,0e31fef3d05311d892e2080020a0f4c9,030M11
619,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 22:00,19.7,582aeb6dc6ce11d892e2080020a0f4c9,030M04
620,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 23:00,18.5,0e31fef3d05311d892e2080020a0f4c9,030M11
621,43.0,-80.0,TORONTO CITY,6158355,2024-09-13 23:00,18.5,582aeb6dc6ce11d892e2080020a0f4c9,030M04
622,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 00:00,19.3,0e31fef3d05311d892e2080020a0f4c9,030M11
623,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 00:00,19.3,582aeb6dc6ce11d892e2080020a0f4c9,030M04
624,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 01:00,19.9,0e31fef3d05311d892e2080020a0f4c9,030M11
625,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 01:00,19.9,582aeb6dc6ce11d892e2080020a0f4c9,030M04
626,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 02:00,19.2,0e31fef3d05311d892e2080020a0f4c9,030M11
627,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 02:00,19.2,582aeb6dc6ce11d892e2080020a0f4c9,030M04
628,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 03:00,18.6,0e31fef3d05311d892e2080020a0f4c9,030M11
629,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 03:00,18.6,582aeb6dc6ce11d892e2080020a0f4c9,030M04
630,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 04:00,18.1,0e31fef3d05311d892e2080020a0f4c9,030M11
631,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 04:00,18.1,582aeb6dc6ce11d892e2080020a0f4c9,030M04
632,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 05:00,17.3,0e31fef3d05311d892e2080020a0f4c9,030M11
633,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 05:00,17.3,582aeb6dc6ce11d892e2080020a0f4c9,030M04
634,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 06:00,17.1,0e31fef3d05311d892e2080020a0f4c9,030M11
635,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 06:00,17.1,582aeb6dc6ce11d892e2080020a0f4c9,030M04
636,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 07:00,17.8,0e31fef3d05311d892e2080020a0f4c9,030M11
637,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 07:00,17.8,582aeb6dc6ce11d892e2080020a0f4c9,030M04
638,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 08:00,18.9,0e31fef3d05311d892e2080020a0f4c9,030M11
639,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 08:00,18.9,582aeb6dc6ce11d892e2080020a0f4c9,030M04
640,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 09:00,20.0,0e31fef3d05311d892e2080020a0f4c9,030M11
641,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 09:00,20.0,582aeb6dc6ce11d892e2080020a0f4c9,030M04
642,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 10:00,20.3,0e31fef3d05311d892e2080020a0f4c9,030M11
643,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 10:00,20.3,582aeb6dc6ce11d892e2080020a0f4c9,030M04
644,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 11:00,20.6,0e31fef3d05311d892e2080020a0f4c9,030M11
645,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 11:00,20.6,582aeb6dc6ce11d892e2080020a0f4c9,030M04
646,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 12:00,22.0,0e31fef3d05311d892e2080020a0f4c9,030M11
647,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 12:00,22.0,582aeb6dc6ce11d892e2080020a0f4c9,030M04
648,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 13:00,24.1,0e31fef3d05311d892e2080020a0f4c9,030M11
649,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 13:00,24.1,582aeb6dc6ce11d892e2080020a0f4c9,030M04
650,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 14:00,24.3,0e31fef3d05311d892e2080020a0f4c9,030M11
651,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 14:00,24.3,582aeb6dc6ce11d892e2080020a0f4c9,030M04
652,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 15:00,24.0,0e31fef3d05311d892e2080020a0f4c9,030M11
653,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 15:00,24.0,582aeb6dc6ce11d892e2080020a0f4c9,030M04
654,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 16:00,23.7,0e31fef3d05311d892e2080020a0f4c9,030M11
655,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 16:00,23.7,582aeb6dc6ce11d892e2080020a0f4c9,030M04
656,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 17:00,23.6,0e31fef3d05311d892e2080020a0f4c9,030M11
657,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 17:00,23.6,582aeb6dc6ce11d892e2080020a0f4c9,030M04
658,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 18:00,23.0,0e31fef3d05311d892e2080020a0f4c9,030M11
659,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 18:00,23.0,582aeb6dc6ce11d892e2080020a0f4c9,030M04
660,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 19:00,22.1,0e31fef3d05311d892e2080020a0f4c9,030M11
661,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 19:00,22.1,582aeb6dc6ce11d892e2080020a0f4c9,030M04
662,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 20:00,21.8,0e31fef3d05311d892e2080020a0f4c9,030M11
663,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 20:00,21.8,582aeb6dc6ce11d892e2080020a0f4c9,030M04
664,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 21:00,21.3,0e31fef3d05311d892e2080020a0f4c9,030M11
665,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 21:00,21.3,582aeb6dc6ce11d892e2080020a0f4c9,030M04
666,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 22:00,21.1,0e31fef3d05311d892e2080020a0f4c9,030M11
667,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 22:00,21.1,582aeb6dc6ce11d892e2080020a0f4c9,030M04
668,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 23:00,20.9,0e31fef3d05311d892e2080020a0f4c9,030M11
669,43.0,-80.0,TORONTO CITY,6158355,2024-09-14 23:00,20.9,582aeb6dc6ce11d892e2080020a0f4c9,030M04
670,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 00:00,20.6,0e31fef3d05311d892e2080020a0f4c9,030M11
671,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 00:00,20.6,582aeb6dc6ce11d892e2080020a0f4c9,030M04
672,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 01:00,19.8,0e31fef3d05311d892e2080020a0f4c9,030M11
673,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 01:00,19.8,582aeb6dc6ce11d892e2080020a0f4c9,030M04
674,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 02:00,20.5,0e31fef3d05311d892e2080020a0f4c9,030M11
675,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 02:00,20.5,582aeb6dc6ce11d892e2080020a0f4c9,030M04
676,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 03:00,19.2,0e31fef3d05311d892e2080020a0f4c9,030M11
677,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 03:00,19.2,582aeb6dc6ce11d892e2080020a0f4c9,030M04
678,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 04:00,19.2,0e31fef3d05311d892e2080020a0f4c9,030M11
679,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 04:00,19.2,582aeb6dc6ce11d892e2080020a0f4c9,030M04
680,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 05:00,18.6,0e31fef3d05311d892e2080020a0f4c9,030M11
681,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 05:00,18.6,582aeb6dc6ce11d892e2080020a0f4c9,030M04
682,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 06:00,18.5,0e31fef3d05311d892e2080020a0f4c9,030M11
683,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 06:00,18.5,582aeb6dc6ce11d892e2080020a0f4c9,030M04
684,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 07:00,18.9,0e31fef3d05311d892e2080020a0f4c9,030M11
685,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 07:00,18.9,582aeb6dc6ce11d892e2080020a0f4c9,030M04
686,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 08:00,20.7,0e31fef3d05311d892e2080020a0f4c9,030M11
687,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 08:00,20.7,582aeb6dc6ce11d892e2080020a0f4c9,030M04
688,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 09:00,22.2,0e31fef3d05311d892e2080020a0f4c9,030M11
689,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 09:00,22.2,582aeb6dc6ce11d892e2080020a0f4c9,030M04
690,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 10:00,23.6,0e31fef3d05311d892e2080020a0f4c9,030M11
691,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 10:00,23.6,582aeb6dc6ce11d892e2080020a0f4c9,030M04
692,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 11:00,24.6,0e31fef3d05311d892e2080020a0f4c9,030M11
693,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 11:00,24.6,582aeb6dc6ce11d892e2080020a0f4c9,030M04
694,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 12:00,25.1,0e31fef3d05311d892e2080020a0f4c9,030M11
695,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 12:00,25.1,582aeb6dc6ce11d892e2080020a0f4c9,030M04
696,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 13:00,26.8,0e31fef3d05311d892e2080020a0f4c9,030M11
697,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 13:00,26.8,582aeb6dc6ce11d892e2080020a0f4c9,030M04
698,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 14:00,27.4,0e31fef3d05311d892e2080020a0f4c9,030M11
699,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 14:00,27.4,582aeb6dc6ce11d892e2080020a0f4c9,030M04
700,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 15:00,27.7,0e31fef3d05311d892e2080020a0f4c9,030M11
701,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 15:00,27.7,582aeb6dc6ce11d892e2080020a0f4c9,030M04
702,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 16:00,26.4,0e31fef3d05311d892e2080020a0f4c9,030M11
703,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 16:00,26.4,582aeb6dc6ce11d892e2080020a0f4c9,030M04
704,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 17:00,25.8,0e31fef3d05311d892e2080020a0f4c9,030M11
705,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 17:00,25.8,582aeb6dc6ce11d892e2080020a0f4c9,030M04
706,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 18:00,24.5,0e31fef3d05311d892e2080020a0f4c9,030M11
707,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 18:00,24.5,582aeb6dc6ce11d892e2080020a0f4c9,030M04
708,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 19:00,22.8,0e31fef3d05311d892e2080020a0f4c9,030M11
709,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 19:00,22.8,582aeb6dc6ce11d892e2080020a0f4c9,030M04
710,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 20:00,22.1,0e31fef3d05311d892e2080020a0f4c9,030M11
711,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 20:00,22.1,582aeb6dc6ce11d892e2080020a0f4c9,030M04
712,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 21:00,21.7,0e31fef3d05311d892e2080020a0f4c9,030M11
713,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 21:00,21.7,582aeb6dc6ce11d892e2080020a0f4c9,030M04
714,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 22:00,20.9,0e31fef3d05311d892e2080020a0f4c9,030M11
715,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 22:00,20.9,582aeb6dc6ce11d892e2080020a0f4c9,030M04
716,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 23:00,20.5,0e31fef3d05311d892e2080020a0f4c9,030M11
717,43.0,-80.0,TORONTO CITY,6158355,2024-09-15 23:00,20.5,582aeb6dc6ce11d892e2080020a0f4c9,030M04
718,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 00:00,19.8,0e31fef3d05311d892e2080020a0f4c9,030M11
719,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 00:00,19.8,582aeb6dc6ce11d892e2080020a0f4c9,030M04
720,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 01:00,20.0,0e31fef3d05311d892e2080020a0f4c9,030M11
721,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 01:00,20.0,582aeb6dc6ce11d892e2080020a0f4c9,030M04
722,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 02:00,19.4,0e31fef3d05311d892e2080020a0f4c9,030M11
723,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 02:00,19.4,582aeb6dc6ce11d892e2080020a0f4c9,030M04
724,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 03:00,19.2,0e31fef3d05311d892e2080020a0f4c9,030M11
725,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 03:00,19.2,582aeb6dc6ce11d892e2080020a0f4c9,030M04
726,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 04:00,18.4,0e31fef3d05311d892e2080020a0f4c9,030M11
727,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 04:00,18.4,582aeb6dc6ce11d892e2080020a0f4c9,030M04
728,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 05:00,17.9,0e31fef3d05311d892e2080020a0f4c9,030M11
729,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 05:00,17.9,582aeb6dc6ce11d892e2080020a0f4c9,030M04
730,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 06:00,17.7,0e31fef3d05311d892e2080020a0f4c9,030M11
731,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 06:00,17.7,582aeb6dc6ce11d892e2080020a0f4c9,030M04
732,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 07:00,18.0,0e31fef3d05311d892e2080020a0f4c9,030M11
733,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 07:00,18.0,582aeb6dc6ce11d892e2080020a0f4c9,030M04
734,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 08:00,20.3,0e31fef3d05311d892e2080020a0f4c9,030M11
735,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 08:00,20.3,582aeb6dc6ce11d892e2080020a0f4c9,030M04
736,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 09:00,22.9,0e31fef3d05311d892e2080020a0f4c9,030M11
737,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 09:00,22.9,582aeb6dc6ce11d892e2080020a0f4c9,030M04
738,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 10:00,24.0,0e31fef3d05311d892e2080020a0f4c9,030M11
739,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 10:00,24.0,582aeb6dc6ce11d892e2080020a0f4c9,030M04
740,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 11:00,25.0,0e31fef3d05311d892e2080020a0f4c9,030M11
741,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 11:00,25.0,582aeb6dc6ce11d892e2080020a0f4c9,030M04
742,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 12:00,26.1,0e31fef3d05311d892e2080020a0f4c9,030M11
743,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 12:00,26.1,582aeb6dc6ce11d892e2080020a0f4c9,030M04
744,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 13:00,28.2,0e31fef3d05311d892e2080020a0f4c9,030M11
745,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 13:00,28.2,582aeb6dc6ce11d892e2080020a0f4c9,030M04
746,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 14:00,28.3,0e31fef3d05311d892e2080020a0f4c9,030M11
747,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 14:00,28.3,582aeb6dc6ce11d892e2080020a0f4c9,030M04
748,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 15:00,27.1,0e31fef3d05311d892e2080020a0f4c9,030M11
749,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 15:00,27.1,582aeb6dc6ce11d892e2080020a0f4c9,030M04
750,43.0,-80.0,TORONTO CITY,6158355,2024-09-16 16:00,25.8,0e31fef3d05311d892e2080020a0f4c9,030M11
